  217303.1910  0.0800 -2.9088 2    3.6242  7 -26002 144 2 3 2 3     1 2 1 2     
  217467.1500  0.1200 -2.7794 2    3.6472  9 -26002 144 2 3 3 4     1 2 2 3     
  217467.1500  0.1200 -2.9410 2    3.6477  7 -26002 144 2 3 3 3     1 2 2 2     
  325943.0822  0.0972 -2.6029 2   10.8839  7  26002 144 3 3 2 3     2 2 1 2     
  325946.9493  0.0976 -2.8735 2   10.8830  5  26002 144 3 3 2 2     2 2 1 1     
  325956.3296  0.0965 -2.7607 2   10.8718  5  26002 144 3 4 3 2     2 3 2 1     
  325958.4550  0.0970 -2.5900 2   10.8721  7  26002 144 3 4 3 3     2 3 2 2     
  325959.6351  0.0972 -2.4290 2   10.8727  9  26002 144 3 4 3 4     2 3 2 3     
  326118.8959  0.1007 -2.4612 2   10.8957  9  26002 144 3 3 3 4     2 2 2 3     
  326122.1237  0.1005 -2.6190 2   10.8960  7  26002 144 3 3 3 3     2 2 2 2     
  326125.3998  0.1014 -2.7898 2   10.8963  5  26002 144 3 3 3 2     2 2 2 1     
  326141.7393  0.1001 -2.3292 2   10.9011 11  26002 144 3 4 4 5     2 3 3 4     
  326141.8283  0.1000 -2.4447 2   10.9017  9  26002 144 3 4 4 4     2 3 3 3     
  326142.7987  0.1002 -2.5629 2   10.9021  7  26002 144 3 4 4 3     2 3 3 2     
  434598.7956  0.2777 -2.2146 2   21.7562  9  26002 144 4 4 3 4     3 3 2 3     
  434599.8443  0.2777 -2.5455 2   21.7549  5  26002 144 4 4 3 2     3 3 2 1     
  434600.4639  0.2777 -2.3749 2   21.7554  7  26002 144 4 4 3 3     3 3 2 2     
  434609.3027  0.2774 -2.3320 2   21.7445  7  26002 144 4 5 4 3     3 4 3 2     
  434610.5121  0.2776 -2.2139 2   21.7449  9  26002 144 4 5 4 4     3 4 3 3     
  434611.0476  0.2777 -2.0984 2   21.7455 11  26002 144 4 5 4 5     3 4 3 4     
  434788.2658  0.2802 -2.1127 2   21.7739 11  26002 144 4 4 4 5     3 3 3 4     
  434789.8361  0.2802 -2.2269 2   21.7743  9  26002 144 4 4 4 4     3 3 3 3     
  434791.7073  0.2806 -2.3450 2   21.7747  7  26002 144 4 4 4 3     3 3 3 2     
  434802.7593  0.2800 -2.0174 2   21.7800 13  26002 144 4 5 5 6     3 4 4 5     
  434802.7814  0.2800 -2.1079 2   21.7806 11  26002 144 4 5 5 5     3 4 4 4     
  434803.3934  0.2801 -2.1994 2   21.7811  9  26002 144 4 5 5 4     3 4 4 3     
  543240.6449  0.5877 -1.9427 2   36.2529 11  26002 144 5 5 4 5     4 4 3 4     
  543241.2756  0.5877 -2.1760 2   36.2516  7  26002 144 5 5 4 3     4 4 3 2     
  543241.5748  0.5877 -2.0579 2   36.2521  9  26002 144 5 5 4 4     4 4 3 3     
  543248.4204  0.5875 -2.0357 2   36.2415  9  26002 144 5 6 5 4     4 5 4 3     
  543249.1582  0.5876 -1.9442 2   36.2420 11  26002 144 5 6 5 5     4 5 4 4     
  543249.3921  0.5876 -1.8538 2   36.2426 13  26002 144 5 6 5 6     4 5 4 5     
  543436.6591  0.5899 -1.8613 2   36.2769 13  26002 144 5 5 5 6     4 4 4 5     
  543437.5164  0.5899 -1.9511 2   36.2773 11  26002 144 5 5 5 5     4 4 4 4     
  543438.6887  0.5901 -2.0426 2   36.2777  9  26002 144 5 5 5 4     4 4 4 3     
  543446.4741  0.5898 -1.7857 2   36.2835 15  26002 144 5 6 6 7     4 5 5 6     
  543446.4748  0.5898 -1.8602 2   36.2840 13  26002 144 5 6 6 6     4 5 5 5     
  543446.8964  0.5898 -1.9352 2   36.2845 11  26002 144 5 6 6 5     4 5 5 4     
